Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
vert.x,io.vertx.core.impl.utils,ConcurrentCyclicSequenceTest,testRoundRobin,Magic Number,The method contains a magic number: 10,66
vert.x,io.vertx.core.impl.utils,ConcurrentCyclicSequenceTest,testRoundRobin,Magic Number,The method contains a magic number: 10,66
vert.x,io.vertx.core.impl.utils,ConcurrentCyclicSequenceTest,testIteratorOfEmpty,Magic Number,The method contains a magic number: 3,112
vert.x,io.vertx.core.impl.utils,ConcurrentCyclicSequenceTest,testIteratorOfSingleton,Magic Number,The method contains a magic number: 4,124
vert.x,io.vertx.core.impl.utils,ConcurrentCyclicSequenceTest,testIterator,Magic Number,The method contains a magic number: 2,136
vert.x,io.vertx.core.impl.utils,ConcurrentCyclicSequenceTest,testIterator,Magic Number,The method contains a magic number: 3,136
vert.x,io.vertx.core.impl.verticle,CompilingClassLoader,CompilingClassLoader,Complex Conditional,The conditional expression code == null || (!code.startsWith("compiler.warn.annotation.method.not.found") && !"compiler.warn.proc.processor.incompatible.source.version".equals(code)) is complex.,64
vert.x,io.vertx.core.impl.verticle,CompilingClassLoader,CompilingClassLoader,Complex Method,Cyclomatic complexity of the method is 8,64
vert.x,io.vertx.core.impl.verticle,CompilingClassLoader,CompilingClassLoader,Long Statement,The length of the statement "throw new RuntimeException("File not found: " + sourceFile.getAbsolutePath() + " current dir is: "+ new File(".").getAbsolutePath());" is 133.,64
vert.x,io.vertx.core.impl.verticle,CompilingClassLoader,CompilingClassLoader,Long Statement,The length of the statement "JavaFileObject javaFile=standardFileManager.getJavaFileForInput(StandardLocation.SOURCE_PATH`resolveMainClassName()`Kind.SOURCE);" is 129.,64
vert.x,io.vertx.core.impl.verticle,CompilingClassLoader,CompilingClassLoader,Long Statement,The length of the statement "JavaCompiler.CompilationTask task=javaCompiler.getTask(null`fileManager`diagnostics`COMPILER_OPTIONS`null`Collections.singleton(javaFile));" is 139.,64
vert.x,io.vertx.core.impl.verticle,CompilingClassLoader,CompilingClassLoader,Long Statement,The length of the statement "if (code == null || (!code.startsWith("compiler.warn.annotation.method.not.found") && !"compiler.warn.proc.processor.incompatible.source.version".equals(code))) {" is 162.,64
vert.x,io.vertx.core.impl.verticle,JavaSourceContext,JavaSourceContext,Long Statement,The length of the statement "throw new RuntimeException("Package structure does not match directory structure: " + token + " != "+ rootDirectory.getName());" is 127.,31
vert.x,io.vertx.core.impl.verticle,PackageHelper,browseJar,Complex Conditional,The conditional expression name.startsWith(rootEntryName) && name.indexOf('/'`rootEnd) == -1 && name.endsWith(CLASS_FILE) is complex.,70
vert.x,io.vertx.core.json,JsonArray,equals,Complex Conditional,The conditional expression thisValue instanceof Number && otherValue instanceof Number && thisValue.getClass() != otherValue.getClass() is complex.,627
vert.x,io.vertx.core.json,JsonArray,equals,Complex Conditional,The conditional expression thisValue instanceof Float || thisValue instanceof Double || otherValue instanceof Float|| otherValue instanceof Double is complex.,627
vert.x,io.vertx.core.json,JsonArray,equals,Complex Conditional,The conditional expression thisValue instanceof Integer || thisValue instanceof Long || otherValue instanceof Integer|| otherValue instanceof Long is complex.,627
vert.x,io.vertx.core.json,JsonArray,equals,Complex Conditional,The conditional expression thisValue instanceof CharSequence && otherValue instanceof CharSequence && thisValue.getClass() != otherValue.getClass() is complex.,627
vert.x,io.vertx.core.json,JsonArray,equals,Complex Method,Cyclomatic complexity of the method is 15,627
vert.x,io.vertx.core.json,JsonArray,equals,Long Statement,The length of the statement "if (thisValue instanceof Float || thisValue instanceof Double || otherValue instanceof Float|| otherValue instanceof Double) {" is 126.,627
vert.x,io.vertx.core.json,JsonArray,equals,Long Statement,The length of the statement "if (thisValue instanceof Integer || thisValue instanceof Long || otherValue instanceof Integer|| otherValue instanceof Long) {" is 126.,627
vert.x,io.vertx.core.json,JsonArray,equals,Long Statement,The length of the statement "if (thisValue instanceof CharSequence && otherValue instanceof CharSequence && thisValue.getClass() != otherValue.getClass()) {" is 127.,627
vert.x,io.vertx.core.json,JsonArray,readFromBuffer,Magic Number,The method contains a magic number: 4,702
vert.x,io.vertx.core.json,JsonArray,readFromBuffer,Magic Number,The method contains a magic number: 4,702
vert.x,io.vertx.core.json,JsonObject,of,Magic Number,The method contains a magic number: 2,115
vert.x,io.vertx.core.json,JsonObject,of,Long Parameter List,The method has 6 parameters. ,133
vert.x,io.vertx.core.json,JsonObject,of,Magic Number,The method contains a magic number: 3,133
vert.x,io.vertx.core.json,JsonObject,of,Long Parameter List,The method has 8 parameters. ,154
vert.x,io.vertx.core.json,JsonObject,of,Magic Number,The method contains a magic number: 4,154
vert.x,io.vertx.core.json,JsonObject,of,Long Parameter List,The method has 10 parameters. ,179
vert.x,io.vertx.core.json,JsonObject,of,Magic Number,The method contains a magic number: 5,179
vert.x,io.vertx.core.json,JsonObject,of,Long Parameter List,The method has 12 parameters. ,207
vert.x,io.vertx.core.json,JsonObject,of,Magic Number,The method contains a magic number: 6,207
vert.x,io.vertx.core.json,JsonObject,of,Long Parameter List,The method has 14 parameters. ,238
vert.x,io.vertx.core.json,JsonObject,of,Magic Number,The method contains a magic number: 7,238
vert.x,io.vertx.core.json,JsonObject,of,Long Parameter List,The method has 16 parameters. ,273
vert.x,io.vertx.core.json,JsonObject,of,Magic Number,The method contains a magic number: 8,273
vert.x,io.vertx.core.json,JsonObject,of,Long Parameter List,The method has 18 parameters. ,311
vert.x,io.vertx.core.json,JsonObject,of,Magic Number,The method contains a magic number: 9,311
vert.x,io.vertx.core.json,JsonObject,of,Long Parameter List,The method has 20 parameters. ,352
vert.x,io.vertx.core.json,JsonObject,of,Magic Number,The method contains a magic number: 10,352
vert.x,io.vertx.core.json,JsonObject,mergeIn,Complex Method,Cyclomatic complexity of the method is 8,989
vert.x,io.vertx.core.json,JsonObject,equals,Complex Conditional,The conditional expression thisValue instanceof Number && otherValue instanceof Number && thisValue.getClass() != otherValue.getClass() is complex.,1161
vert.x,io.vertx.core.json,JsonObject,equals,Complex Conditional,The conditional expression thisValue instanceof Float || thisValue instanceof Double || otherValue instanceof Float|| otherValue instanceof Double is complex.,1161
vert.x,io.vertx.core.json,JsonObject,equals,Complex Conditional,The conditional expression thisValue instanceof Integer || thisValue instanceof Long || otherValue instanceof Integer|| otherValue instanceof Long is complex.,1161
vert.x,io.vertx.core.json,JsonObject,equals,Complex Conditional,The conditional expression thisValue instanceof CharSequence && otherValue instanceof CharSequence && thisValue.getClass() != otherValue.getClass() is complex.,1161
vert.x,io.vertx.core.json,JsonObject,equals,Complex Method,Cyclomatic complexity of the method is 16,1161
vert.x,io.vertx.core.json,JsonObject,equals,Long Statement,The length of the statement "if (thisValue instanceof Float || thisValue instanceof Double || otherValue instanceof Float|| otherValue instanceof Double) {" is 126.,1161
vert.x,io.vertx.core.json,JsonObject,equals,Long Statement,The length of the statement "if (thisValue instanceof Integer || thisValue instanceof Long || otherValue instanceof Integer|| otherValue instanceof Long) {" is 126.,1161
vert.x,io.vertx.core.json,JsonObject,equals,Long Statement,The length of the statement "if (thisValue instanceof CharSequence && otherValue instanceof CharSequence && thisValue.getClass() != otherValue.getClass()) {" is 127.,1161
vert.x,io.vertx.core.json,JsonObject,readFromBuffer,Magic Number,The method contains a magic number: 4,1240
vert.x,io.vertx.core.json,JsonObject,readFromBuffer,Magic Number,The method contains a magic number: 4,1240
vert.x,io.vertx.core.json,JacksonDatabindTest,testBytesDecoding,Magic Number,The method contains a magic number: 12,90
vert.x,io.vertx.core.json,JacksonDatabindTest,testJsonArrayDeserializer,Magic Number,The method contains a magic number: 3,106
vert.x,io.vertx.core.json,JacksonDatabindTest,testJsonArrayDeserializer,Magic Number,The method contains a magic number: 2,106
vert.x,io.vertx.core.json,JacksonDatabindTest,testJsonArrayDeserializer,Magic Number,The method contains a magic number: 3,106
vert.x,io.vertx.core.json,JacksonTest,testEncodeUnknownNumber,Magic Number,The method contains a magic number: 4D,32
vert.x,io.vertx.core.json,JacksonTest,doubleValue,Magic Number,The method contains a magic number: 4D,47
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Empty catch clause,The method has an empty catch block.,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Empty catch clause,The method has an empty catch block.,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Empty catch clause,The method has an empty catch block.,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Magic Number,The method contains a magic number: 123,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Magic Number,The method contains a magic number: 123,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Magic Number,The method contains a magic number: 123l,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Magic Number,The method contains a magic number: 123,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Magic Number,The method contains a magic number: 123f,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Magic Number,The method contains a magic number: 123,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Magic Number,The method contains a magic number: 2,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Magic Number,The method contains a magic number: 123d,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Magic Number,The method contains a magic number: 123,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Magic Number,The method contains a magic number: 3,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Magic Number,The method contains a magic number: 4,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetInteger,Magic Number,The method contains a magic number: 5,45
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Empty catch clause,The method has an empty catch block.,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Empty catch clause,The method has an empty catch block.,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Empty catch clause,The method has an empty catch block.,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Magic Number,The method contains a magic number: 123l,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Magic Number,The method contains a magic number: 123l,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Magic Number,The method contains a magic number: 123,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Magic Number,The method contains a magic number: 123l,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Magic Number,The method contains a magic number: 123f,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Magic Number,The method contains a magic number: 123l,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Magic Number,The method contains a magic number: 2,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Magic Number,The method contains a magic number: 123d,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Magic Number,The method contains a magic number: 123l,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Magic Number,The method contains a magic number: 3,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Magic Number,The method contains a magic number: 4,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetLong,Magic Number,The method contains a magic number: 5,79
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Empty catch clause,The method has an empty catch block.,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Empty catch clause,The method has an empty catch block.,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Empty catch clause,The method has an empty catch block.,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Magic Number,The method contains a magic number: 123f,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Magic Number,The method contains a magic number: 123f,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Magic Number,The method contains a magic number: 123,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Magic Number,The method contains a magic number: 123f,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Magic Number,The method contains a magic number: 123,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Magic Number,The method contains a magic number: 123f,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Magic Number,The method contains a magic number: 2,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Magic Number,The method contains a magic number: 123d,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Magic Number,The method contains a magic number: 123f,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Magic Number,The method contains a magic number: 3,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Magic Number,The method contains a magic number: 4,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetFloat,Magic Number,The method contains a magic number: 5,113
vert.x,io.vertx.core.json,JsonArrayTest,testGetDouble,Empty catch clause,The method has an empty catch block.,147
